NFORM;nnper;nvj;IDPERV;origen;proposito;VF5;VF6;tiempoviaje;modoprincipal;etapas;VF9;INSE;INSE_RecF;EstratoGeografico;cuadras;codsegorigen;codsegproposito;wcal0
3418;2;4;34180204;2;12;18;18,45;45;8;1;3;53;A-;Montevideo Medio; ;123211;116008;769,0207162
3418;2;5;34180205;12;1;23;23,3;30;8;1;3;53;A-;Montevideo Medio; ;116008;116007;769,0207162
3418;3;1;34180301;1;13;9,4;10;20;7;1;3;53;A-;Montevideo Medio; ;116007;116008;769,0207162
3418;3;2;34180302;13;1;23;23,3;30;7;1;3;53;A-;Montevideo Medio; ;116008;116007;769,0207162
3419;2;1;34190201;1;6;10;10,2;20;0;1;3;45;M+;Montevideo Medio;7;116007;120034;569,2650344
3419;2;2;34190202;6;1;12,1;12,3;20;0;1;3;45;M+;Montevideo Medio;7;120034;116007;569,2650344
3420;1;1;34200101;1;4;10;10,3;30;1;1;1;53;A-;Montevideo Medio;14;116007;120035;583,0244816
3420;1;2;34200102;4;1;11;11,3;30;1;1;1;53;A-;Montevideo Medio;14;120035;116007;583,0244816
3420;1;3;34200103;1;2;12,3;13,4;70;13;1;1;53;A-;Montevideo Medio; ;116007;118101;583,0244816
3420;1;4;34200104;2;1;18;19,2;80;13;1;1;53;A-;Montevideo Medio; ;118101;116007;583,0244816
3421;1;1;34210101;1;15;15,3;16;30;13;3;5;56;A-;Montevideo Medio Bajo;8;120130;106104;481,6230847
3421;1;2;34210102;15;1;19;20;60;13;3;5;56;A-;Montevideo Medio Bajo;5;106104;120130;481,6230847
3422;1;1;34220101;1;6;9;9,1;10;0;1;3;19;B-;Montevideo Medio;7;120131;120132;477,2983126
3422;1;2;34220102;6;1;10,15;10,3;15;0;1;3;19;B-;Montevideo Medio;7;120132;120131;477,2983126
3422;1;3;34220103;1;2;15,3;16,3;60;13;2;1;19;B-;Montevideo Medio;7;120131;119010;477,2983126
3422;1;4;34220104;2;1;23;23,45;45;13;1;1;19;B-;Montevideo Medio; ;119010;120131;477,2983126
3422;2;1;34220201;2;1;7,3;10;150;13;2;3;19;B-;Montevideo Medio; ;337341;337341;477,2983126
3422;3;1;34220301;1;6;12,3;12,35;5;0;1;3;19;B-;Montevideo Medio;1;120131;120131;477,2983126
3422;3;2;34220302;6;1;12,45;12,48;3;0;1;3;19;B-;Montevideo Medio;1;120131;120131;477,2983126
3422;4;1;34220401;1;5;7,3;8,3;60;13;2;1;19;B-;Montevideo Medio; ;120131;112024;477,2983126
3422;4;2;34220402;5;5;12,3;13;30;13;1;1;19;B-;Montevideo Medio; ;112024;108003;477,2983126
3422;4;3;34220403;5;1;17;17,5;50;13;1;1;19;B-;Montevideo Medio; ;108003;120131;477,2983126
3423;1;1;34230101;1;2;12,3;13,4;70;13;1;1;62;A+;Montevideo Medio; ;120231;124102;436,0922677
3423;1;2;34230102;2;1;22,15;23;45;13;1;1;62;A+;Montevideo Medio; ;124102;120231;436,0922677
3423;2;1;34230201;1;2;8;8,3;30;8;1;1;62;A+;Montevideo Medio; ;120231;106101;436,0922677
3423;2;2;34230202;2;6;18,3;18,32;2;0;1;2;62;A+;Montevideo Medio;2;106101;106201;436,0922677
3423;2;3;34230203;6;1;19,15;19,4;25;8;2;1;62;A+;Montevideo Medio;6;106201;120231;436,0922677
3424;1;1;34240101;1;2;7;7,2;20;8;1;1;49;M+;Montevideo Medio; ;120029;121144;546,5727596
3424;1;2;34240102;2;1;17;17,2;20;8;1;1;49;M+;Montevideo Medio; ;121144;120029;546,5727596
3424;1;3;34240103;1;12;17,3;17,5;20;8;1;1;49;M+;Montevideo Medio; ;120029;118228;546,5727596
3424;1;4;34240104;12;1;18;18,2;20;8;1;1;49;M+;Montevideo Medio; ;118228;120029;546,5727596
3424;1;5;34240105;1;12;23,4;24;20;8;1;1;49;M+;Montevideo Medio; ;120029;118228;546,5727596
3424;1;6;34240106;12;1;24;24,2;20;8;1;1;49;M+;Montevideo Medio; ;118228;120029;546,5727596
3424;2;1;34240201;1;2;17,3;17,5;20;7;1;1;49;M+;Montevideo Medio; ;120029;118228;546,5727596
3424;2;2;34240202;2;1;24;24,2;20;7;1;1;49;M+;Montevideo Medio; ;118228;120029;546,5727596
3424;3;1;34240301;1;12;17,3;17,5;20;7;1;1;49;M+;Montevideo Medio; ;120029;118228;546,5727596
3424;3;2;34240302;12;1;18;18,2;20;7;1;1;49;M+;Montevideo Medio; ;118228;120029;546,5727596
3424;3;3;34240303;1;12;23,4;24;20;7;1;1;49;M+;Montevideo Medio; ;120029;118228;546,5727596
3424;3;4;34240304;12;1;24;24,2;20;7;1;1;49;M+;Montevideo Medio; ;118228;120029;546,5727596
3425;1;1;34250101;1;2;7,3;7,4;10;0;1;1;59;A-;Montevideo Medio;1;120121;120034;686,0475918
3425;1;2;34250102;2;1;12,15;12,18;3;0;1;1;59;A-;Montevideo Medio;1;120034;120121;686,0475918
3425;1;3;34250103;1;8;12,3;12,5;20;8;1;5;59;A-;Montevideo Medio; ;120121;121037;686,0475918
3425;1;4;34250104;8;1;13,4;14;20;8;1;5;59;A-;Montevideo Medio; ;121037;120121;686,0475918
3425;1;5;34250105;1;7;17;17,15;15;0;1;3;59;A-;Montevideo Medio;9;120121;120035;686,0475918
3425;1;6;34250106;7;1;18,15;18,3;15;0;1;3;59;A-;Montevideo Medio;9;120035;120121;686,0475918
3425;2;1;34250201;1;8;12,3;12,5;20;7;1;5;59;A-;Montevideo Medio; ;120121;121037;686,0475918
3425;2;2;34250202;8;1;13,4;14;20;7;1;5;59;A-;Montevideo Medio; ;121037;120121;686,0475918
3426;1;1;34260101;1;2;7,3;8,1;40;13;2;3;50;M+;Montevideo Medio;6;121141;116017;487,5770009
3426;1;2;34260102;2;7;15,3;15,4;10;13;1;5;50;M+;Montevideo Medio; ;116017;120034;487,5770009
3426;1;3;34260103;7;1;16,4;16,55;15;13;1;5;50;M+;Montevideo Medio; ;120034;121141;487,5770009
3427;1;1;34270101;2;1;8;8,45;45;10;1;1;34;M-;Montevideo Medio Bajo; ;120039;120130;541,8435936
3427;1;2;34270102;1;2;10,45;11;15;10;1;1;34;M-;Montevideo Medio Bajo; ;120130;109020;541,8435936
3427;1;3;34270103;2;1;22,35;22,55;20;10;1;1;34;M-;Montevideo Medio Bajo; ;109020;120130;541,8435936
3427;1;4;34270104;1;2;24;24,03;3;10;1;1;34;M-;Montevideo Medio Bajo; ;120130;120039;541,8435936
3428;1;1;34280101;1;7;10;10,3;30;1;1;5;17;B-;Zona III - Cuenca Cerro Norte Bajo;30;116110;120034;180,7766578
3428;1;2;34280102;7;1;14,3;14,5;20;13;1;5;17;B-;Zona III - Cuenca Cerro Norte Bajo; ;120034;116110;180,7766578
3428;3;1;34280301;1;2;15,3;15,45;15;2;1;1;17;B-;Zona III - Cuenca Cerro Norte Bajo; ;116110;120029;180,7766578
3428;3;2;34280302;2;1;26;26,15;15;2;1;1;17;B-;Zona III - Cuenca Cerro Norte Bajo; ;120029;116110;180,7766578
3428;4;1;34280401;1;8;8;8,35;35;13;2;5;17;B-;Zona III - Cuenca Cerro Norte Bajo; ;116110;113027;180,7766578
3428;4;2;34280402;8;1;12,1;13,15;65;13;2;5;17;B-;Zona III - Cuenca Cerro Norte Bajo; ;113027;116110;180,7766578
3429;1;1;34290101;1;6;9,3;9,35;5;0;1;1;51;A-;Montevideo Medio;2;120222;120034;479,1438337
3429;1;2;34290102;6;1;10;10,05;5;0;1;1;51;A-;Montevideo Medio;2;120034;120222;479,1438337
3429;2;1;34290201;1;2;7,05;7,15;10;0;1;1;51;A-;Montevideo Medio;4;120222;120034;479,1438337
3429;2;2;34290202;2;1;18,15;18,25;10;0;1;1;51;A-;Montevideo Medio;4;120034;120222;479,1438337
3429;3;1;34290301;1;15;10;10,1;10;0;1;1;51;A-;Montevideo Medio;8;120222;114006;479,1438337
3429;3;2;34290302;15;1;11,5;12,05;15;0;1;1;51;A-;Montevideo Medio;8;114006;120222;479,1438337
3429;3;3;34290303;1;13;17;17,3;30;13;1;4;51;A-;Montevideo Medio; ;120222;120230;479,1438337
3429;3;4;34290304;13;15;19;20;60;13;2;5;51;A-;Montevideo Medio;6;120230;116225;479,1438337
3429;3;5;34290305;15;1;23,15;23,3;15;7;1;5;51;A-;Montevideo Medio; ;116225;120222;479,1438337
3430;1;1;34300101;1;1;6;6,3;30;8;1;1;50;M+;Montevideo Medio; ;116007;116007;467,7356472
3430;2;1;34300201;1;4;15;15,05;5;13;1;5;50;M+;Montevideo Medio; ;116007;120035;467,7356472
3430;2;2;34300202;4;1;15,2;16;40;0;1;5;50;M+;Montevideo Medio;7;120035;116007;467,7356472
3430;3;1;34300301;1;5;11,3;11,4;10;13;1;1;50;M+;Montevideo Medio; ;116007;120039;467,7356472
3430;3;2;34300302;5;1;15,5;16,1;20;13;1;1;50;M+;Montevideo Medio; ;120039;116007;467,7356472
3432;4;1;34320401;1;13;13;13,05;5;0;1;1;28;B+;Zona III - Cuenca Cerro Norte Bajo;7;116213;120024;161,0681095
3432;4;2;34320402;13;1;19,1;19,15;5;0;1;1;28;B+;Zona III - Cuenca Cerro Norte Bajo;7;120024;116213;161,0681095
3433;1;1;34330101;1;2;7,5;8;10;7;1;2;56;A-;Montevideo Medio; ;121142;121230;560,1939086
3433;1;2;34330102;2;2;10;10,2;20;7;1;3;56;A-;Montevideo Medio; ;121230;102202;560,1939086
3433;1;3;34330103;2;1;16;16,4;40;13;2;3;56;A-;Montevideo Medio; ;102202;121142;560,1939086
3433;2;1;34330201;1;2;7,5;8;10;8;1;1;56;A-;Montevideo Medio; ;121142;121230;560,1939086
3433;2;2;34330202;2;1;18,3;18,4;10;8;1;1;56;A-;Montevideo Medio; ;121230;121142;560,1939086
3434;1;1;34340101;1;8;11;11,15;15;10;1;5;30;M-;Montevideo Medio; ;121142;121122;476,6723117
3434;1;2;34340102;8;1;11,45;12;15;10;1;5;30;M-;Montevideo Medio; ;121122;121142;476,6723117
3435;1;1;34350101;1;8;11,3;12;30;13;1;2;52;A-;Montevideo Medio; ;121141;118320;476,0701256
3435;1;2;34350102;8;8;14;14,3;30;13;1;2;52;A-;Montevideo Medio; ;118320;101205;476,0701256
3435;1;3;34350103;8;1;18;18,4;40;13;1;2;52;A-;Montevideo Medio; ;101205;121141;476,0701256
3436;2;1;34360201;1;2;8,2;8,5;30;13;2;1;17;B-;Montevideo Medio Bajo; ;120130;120008;729,8837809
3436;2;2;34360202;2;1;15,02;15,4;38;13;2;1;17;B-;Montevideo Medio Bajo; ;120008;120130;729,8837809
3436;2;3;34360203;1;12;18;18,3;30;13;2;3;17;B-;Montevideo Medio Bajo;6;120130;116045;729,8837809
3436;2;4;34360204;12;1;19;19,4;40;13;2;3;17;B-;Montevideo Medio Bajo;8;116045;120130;729,8837809
3436;3;1;34360301;2;1;8;8,03;3;0;1;1;17;B-;Montevideo Medio Bajo;1;120027;120130;729,8837809
3436;3;2;34360302;1;12;18;18,3;30;13;2;3;17;B-;Montevideo Medio Bajo;6;120130;116045;729,8837809
3436;3;3;34360303;12;1;19;19,4;40;13;2;3;17;B-;Montevideo Medio Bajo;8;116045;120130;729,8837809
3436;5;1;34360501;1;12;7,55;8;5;0;1;1;17;B-;Montevideo Medio Bajo;2;120130;120027;729,8837809
3436;5;2;34360502;12;1;8,02;8,05;3;0;1;1;17;B-;Montevideo Medio Bajo;2;120027;120130;729,8837809
3436;5;3;34360503;1;2;11,45;13,2;95;13;2;1;17;B-;Montevideo Medio Bajo; ;120130;199007;729,8837809
3436;5;4;34360504;2;1;21,05;22,4;95;13;2;1;17;B-;Montevideo Medio Bajo; ;199007;120130;729,8837809
3436;6;1;34360601;1;5;7,55;8;5;0;1;1;17;B-;Montevideo Medio Bajo;2;120130;120027;729,8837809
3436;6;2;34360602;5;1;11,45;11,48;3;0;1;1;17;B-;Montevideo Medio Bajo;2;120027;120130;729,8837809
3437;2;1;34370201;1;12;6,1;6,4;30;8;1;1;50;M+;Montevideo Medio Bajo; ;120130;110040;608,6194505
3437;2;2;34370202;12;1;6,55;7,3;35;8;1;1;50;M+;Montevideo Medio Bajo; ;110040;120130;608,6194505
3437;2;3;34370203;1;12;12,2;13;40;8;1;1;50;M+;Montevideo Medio Bajo; ;120130;110040;608,6194505
3437;2;4;34370204;12;1;13;13,35;35;8;1;1;50;M+;Montevideo Medio Bajo; ;110040;120130;608,6194505
3437;3;1;34370301;1;8;8;9,15;75;13;2;2;50;M+;Montevideo Medio Bajo; ;120130;118031;608,6194505
3437;3;2;34370302;8;1;11,3;12,3;60;13;2;2;50;M+;Montevideo Medio Bajo; ;118031;120130;608,6194505
3437;4;1;34370401;1;2;6,15;6,45;30;7;1;1;50;M+;Montevideo Medio Bajo; ;120130;123110;608,6194505
3437;4;2;34370402;2;2;13;14;60;1;1;1;50;M+;Montevideo Medio Bajo;35;123110;110005;608,6194505
3437;4;3;34370403;2;1;21;22,3;90;13;2;1;50;M+;Montevideo Medio Bajo; ;110005;120130;608,6194505
3438;1;1;34380101;1;11;8;8,05;5;8;1;2;43;M;Montevideo Medio; ;122017;122021;715,9331128
3438;1;2;34380102;11;2;8,05;8,3;25;8;1;2;43;M;Montevideo Medio; ;122021;117241;715,9331128
3438;1;3;34380103;2;1;18;18,3;30;8;1;1;43;M;Montevideo Medio; ;117241;122017;715,9331128
3438;1;4;34380104;1;15;19;19,18;18;8;1;4;43;M;Montevideo Medio; ;122017;122024;715,9331128
3438;1;5;34380105;15;1;19,2;19,25;5;8;1;4;43;M;Montevideo Medio; ;122024;122017;715,9331128
3438;1;6;34380106;1;15;20,2;20,25;5;8;1;4;43;M;Montevideo Medio; ;122017;122024;715,9331128
3438;1;7;34380107;15;1;21,1;21,2;10;8;1;4;43;M;Montevideo Medio; ;122024;122017;715,9331128
3438;2;1;34380201;1;13;8;8,15;15;13;1;5;43;M;Montevideo Medio; ;122017;119202;715,9331128
3438;2;2;34380202;13;1;18,15;18,35;20;13;1;5;43;M;Montevideo Medio; ;119202;122017;715,9331128
3438;3;1;34380301;1;5;7,5;8;10;0;1;1;43;M;Montevideo Medio;8;122017;122021;715,9331128
3438;3;2;34380302;5;1;15,45;16;15;0;1;1;43;M;Montevideo Medio;8;122021;122017;715,9331128
3438;3;3;34380303;1;13;18;18,3;30;13;1;4;43;M;Montevideo Medio; ;122017;121304;715,9331128
3438;4;1;34380401;1;5;8;8,05;5;7;1;3;43;M;Montevideo Medio; ;122017;122021;715,9331128
3438;4;2;34380402;5;1;15,45;16;15;0;1;1;43;M;Montevideo Medio;8;122021;122017;715,9331128
3438;4;3;34380403;1;15;19;19,1;10;7;1;4;43;M;Montevideo Medio; ;122017;122024;715,9331128
3438;4;4;34380404;15;1;19,2;19,25;5;7;1;4;43;M;Montevideo Medio; ;122024;122017;715,9331128
3438;4;5;34380405;1;15;20,2;20,25;5;7;1;4;43;M;Montevideo Medio; ;122017;122024;715,9331128
3438;4;6;34380406;15;1;21,1;21,2;10;7;1;4;43;M;Montevideo Medio; ;122024;122017;715,9331128
3439;1;1;34390101;2;1;8,3;8,5;20;13;1;2;43;M;Montevideo Medio; ;120039;122120;445,5700647
3439;1;2;34390102;1;2;12,3;13;30;13;1;2;43;M;Montevideo Medio; ;122120;115105;445,5700647
3439;1;3;34390103;2;1;18,3;19;30;13;1;2;43;M;Montevideo Medio; ;115105;122120;445,5700647
3440;1;1;34400101;1;15;9;9,15;15;8;1;2;74;A+;Montevideo Alto; ;124211;124107;113,3476435
3440;1;2;34400102;15;1;11;11,15;15;8;1;2;74;A+;Montevideo Alto; ;124107;124211;113,3476435
3440;1;3;34400103;1;2;11,45;12,1;25;8;1;1;74;A+;Montevideo Alto; ;124211;103003;113,3476435
3440;1;4;34400104;2;4;18;18,2;20;8;1;3;74;A+;Montevideo Alto; ;103003;118208;113,3476435
3440;1;5;34400105;4;1;19,3;19,45;15;8;1;3;74;A+;Montevideo Alto; ;118208;124211;113,3476435
3440;2;1;34400201;1;2;9;9,35;35;13;1;1;74;A+;Montevideo Alto; ;124211;106203;113,3476435
3440;2;2;34400202;2;1;17,15;18;45;13;1;1;74;A+;Montevideo Alto; ;106203;124211;113,3476435
3440;3;1;34400301;1;5;7,3;8;30;13;1;1;74;A+;Montevideo Alto; ;124211;104203;113,3476435
3440;3;2;34400302;5;1;11,45;12,15;30;13;1;1;74;A+;Montevideo Alto; ;104203;124211;113,3476435
3441;1;1;34410101;1;2;9;9,15;15;13;1;3;53;A-;Montevideo Medio Alto; ;101205;123206;625,9093939
3441;1;2;34410102;2;2;12,13;13,3;77;13;3;3;53;A-;Montevideo Medio Alto;13;123206;1606001;625,9093939
3441;1;3;34410103;2;1;18,45;20;75;13;2;3;53;A-;Montevideo Medio Alto;7;1606001;101205;625,9093939
3442;1;1;34420101;1;11;9,2;9,23;3;0;1;1;43;M;Montevideo Medio;1;122017;122017;639,495733
3442;1;2;34420102;11;1;9,23;9,3;7;0;1;1;43;M;Montevideo Medio;1;122017;122017;639,495733
3442;1;3;34420103;1;2;9,3;10;30;8;2;1;43;M;Montevideo Medio;6;122017;104103;639,495733
3442;1;4;34420104;2;1;18;18,4;40;8;2;1;43;M;Montevideo Medio;6;104103;122017;639,495733
3443;1;1;34430101;1;6;9,3;9,45;15;0;1;2;52;A-;Montevideo Medio;5;122118;112106;484,2140724
3443;1;2;34430102;6;1;11;11,15;15;0;1;2;52;A-;Montevideo Medio;5;112106;122118;484,2140724
3444;1;1;34440101;1;2;7;7,1;10;8;1;1;47;M+;Montevideo Medio; ;122120;122027;489,6918242
3444;1;2;34440102;2;1;12,5;13;10;8;1;1;47;M+;Montevideo Medio; ;122027;122120;489,6918242
3444;1;3;34440103;1;2;14;14,1;10;8;1;1;47;M+;Montevideo Medio; ;122120;122027;489,6918242
3444;1;4;34440104;2;1;19,35;19,45;10;8;1;1;47;M+;Montevideo Medio; ;122027;122120;489,6918242
3444;2;1;34440201;1;12;9;9,15;15;7;1;5;47;M+;Montevideo Medio; ;122120;110006;489,6918242
3444;2;2;34440202;12;1;9,3;9,45;15;7;1;5;47;M+;Montevideo Medio; ;110006;122120;489,6918242
3444;2;3;34440203;1;2;9,5;10;10;8;1;1;47;M+;Montevideo Medio; ;122120;122027;489,6918242
3444;2;4;34440204;2;1;13,3;13,4;10;8;1;1;47;M+;Montevideo Medio; ;122027;122120;489,6918242
3444;2;5;34440205;1;4;17,3;17,4;10;8;1;3;47;M+;Montevideo Medio; ;122120;112018;489,6918242
3444;2;6;34440206;4;12;18;18,3;30;8;1;3;47;M+;Montevideo Medio; ;112018;122027;489,6918242
3444;2;7;34440207;12;1;18,4;18,5;10;8;1;3;47;M+;Montevideo Medio; ;122027;122120;489,6918242
3444;3;1;34440301;1;4;9;9,15;15;7;1;5;47;M+;Montevideo Medio; ;122120;110006;489,6918242
3444;3;2;34440302;4;1;9,3;9,45;15;7;1;5;47;M+;Montevideo Medio; ;110006;122120;489,6918242
3444;3;3;34440303;1;15;14,3;15;30;1;1;1;47;M+;Montevideo Medio;15;122120;122026;489,6918242
3444;3;4;34440304;15;1;18;18,3;30;1;1;1;47;M+;Montevideo Medio;15;122026;122120;489,6918242
3444;4;1;34440401;1;5;6,45;7,1;25;13;1;1;47;M+;Montevideo Medio; ;122120;123205;489,6918242
3444;4;2;34440402;5;1;13,1;13,45;35;13;1;1;47;M+;Montevideo Medio; ;123205;122120;489,6918242
3444;4;3;34440403;1;5;15;15,3;30;13;2;3;47;M+;Montevideo Medio; ;122120;123109;489,6918242
3444;4;4;34440404;5;1;17,1;17,3;20;13;2;3;47;M+;Montevideo Medio; ;123109;122120;489,6918242
3444;4;5;34440405;1;14;17,3;17,4;10;7;1;3;47;M+;Montevideo Medio; ;122120;112018;489,6918242
3444;4;6;34440406;14;5;18;18,3;30;7;1;3;47;M+;Montevideo Medio; ;112018;122027;489,6918242
3444;4;7;34440407;5;16;19,3;19,35;5;0;1;3;47;M+;Montevideo Medio;1;122027;122027;489,6918242
3444;4;8;34440408;16;1;19,35;19,45;10;7;1;3;47;M+;Montevideo Medio; ;122027;122120;489,6918242
3445;1;1;34450101;1;2;8,3;9,1;40;8;2;1;62;A+;Montevideo Medio;5;111008;111097;379,7474719
3445;1;2;34450102;2;1;19;19,3;30;8;2;1;62;A+;Montevideo Medio;5;111097;111008;379,7474719
3447;1;1;34470101;1;15;20;20,15;15;6;1;3;63;A+;Canelones Capital, Santa Lucía y Otras; ;301007;301010;30,05482015
3447;1;2;34470102;15;1;24;25,1;70;6;1;3;63;A+;Canelones Capital, Santa Lucía y Otras; ;301010;301007;30,05482015
3448;1;1;34480101;1;13;12;12,1;10;1;1;2;51;A-;Canelones Capital, Santa Lucía y Otras;15;301008;301006;32,03100621
3448;1;2;34480102;13;2;19;19,05;5;0;1;2;51;A-;Canelones Capital, Santa Lucía y Otras;1;301006;301006;32,03100621
3448;1;3;34480103;2;1;22;22,1;10;1;1;2;51;A-;Canelones Capital, Santa Lucía y Otras;15;301006;301008;32,03100621
3448;2;1;34480201;1;2;10;10,2;20;2;1;1;51;A-;Canelones Capital, Santa Lucía y Otras; ;301008;301114;32,03100621
3448;2;2;34480202;2;1;19;19,2;20;2;1;1;51;A-;Canelones Capital, Santa Lucía y Otras; ;301114;301008;32,03100621
3449;1;1;34490101;1;2;8,15;8,3;15;10;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;303002;88,30398924
3449;1;2;34490102;2;6;16,3;16,35;5;10;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303002;303002;88,30398924
3449;1;3;34490103;6;1;17;17,1;10;10;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303002;303209;88,30398924
3449;1;4;34490104;1;15;18,45;20;75;10;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;118208;88,30398924
3449;1;5;34490105;15;1;21,3;23;90;8;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;118208;303209;88,30398924
3449;2;1;34490201;1;15;18,45;20;75;7;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;118208;88,30398924
3449;2;2;34490202;15;1;21,3;23;90;7;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;118208;303209;88,30398924
3449;3;1;34490301;1;5;9;9,15;15;7;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;303111;88,30398924
3449;3;2;34490302;5;1;14,15;14,4;25;7;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303111;303209;88,30398924
3449;3;3;34490303;1;15;18,45;20;75;7;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;118208;88,30398924
3449;3;4;34490304;15;1;21,3;23;90;7;1;5;21;B-;Canelones Capital, Santa Lucía y Otras; ;118208;303209;88,30398924
3449;4;1;34490401;1;5;9;9,15;15;7;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;303111;88,30398924
3449;4;2;34490402;5;1;14,15;14,4;25;7;1;1;21;B-;Canelones Capital, Santa Lucía y Otras; ;303111;303209;88,30398924
3449;4;3;34490403;1;15;18,45;20;75;7;1;4;21;B-;Canelones Capital, Santa Lucía y Otras; ;303209;118208;88,30398924
3449;4;4;34490404;15;1;21,3;23;90;7;1;4;21;B-;Canelones Capital, Santa Lucía y Otras; ;118208;303209;88,30398924
3450;1;1;34500101;1;2;8;8,15;15;0;1;3;34;M-;Canelones Capital, Santa Lucía y Otras;10;303209;303108;89,57508258
3450;1;2;34500102;2;1;13;13,15;15;0;1;3;34;M-;Canelones Capital, Santa Lucía y Otras;10;303108;303209;89,57508258
3450;1;3;34500103;1;2;14;14,2;20;0;1;3;34;M-;Canelones Capital, Santa Lucía y Otras;10;303209;303108;89,57508258
3450;1;4;34500104;2;1;18;18,2;20;0;1;3;34;M-;Canelones Capital, Santa Lucía y Otras;10;303108;303209;89,57508258
3451;1;1;34510101;1;2;9,1;9,3;20;8;1;3;55;A-;Zona II - Cuenca Noreste      NoBajo; ;111059;123206;83,69980049
3451;1;2;34510102;2;2;10,3;10,5;20;8;1;3;55;A-;Zona II - Cuenca Noreste      NoBajo; ;123206;115204;83,69980049
3451;1;3;34510103;2;2;11,3;12;30;8;1;4;55;A-;Zona II - Cuenca Noreste      NoBajo; ;115204;111019;83,69980049
3451;1;4;34510104;2;6;12,3;13;30;8;1;3;55;A-;Zona II - Cuenca Noreste      NoBajo; ;111019;110203;83,69980049
3451;1;5;34510105;6;1;13,3;13,5;20;8;1;3;55;A-;Zona II - Cuenca Noreste      NoBajo; ;110203;111059;83,69980049
3451;1;6;34510106;1;2;15;15,3;30;8;1;2;55;A-;Zona II - Cuenca Noreste      NoBajo; ;111059;108111;83,69980049
3451;1;7;34510107;2;2;16,4;16,5;10;0;1;3;55;A-;Zona II - Cuenca Noreste      NoBajo;4;108111;108012;83,69980049
3451;1;8;34510108;2;1;18,3;19;30;8;1;1;55;A-;Zona II - Cuenca Noreste      NoBajo; ;108012;111059;83,69980049
3452;1;1;34520101;1;2;6;7;60;13;1;1;47;M+;Zona II - Cuenca Noreste      NoBajo; ;111059;110201;91,94302505
3452;1;2;34520102;2;1;18;19;60;13;1;1;47;M+;Zona II - Cuenca Noreste      NoBajo; ;110201;111138;91,94302505
3452;1;3;34520103;1;6;20;20,05;5;0;1;3;47;M+;Zona II - Cuenca Noreste      NoBajo;2;111138;199108;91,94302505
3452;1;4;34520104;6;1;20,25;20,3;5;0;1;3;47;M+;Zona II - Cuenca Noreste      NoBajo;2;199108;111138;91,94302505
3454;1;1;34540101;1;6;10,3;10,4;10;0;1;2;27;B+;Zona II - Cuenca Noreste      Bajo;2;111059;111060;200,9540661
3454;1;2;34540102;6;1;10,45;10,55;10;0;1;2;27;B+;Zona II - Cuenca Noreste      Bajo;2;111060;111059;200,9540661
3456;1;1;34560101;1;2;9;9,3;30;8;1;1;51;A-;Zona II - Cuenca Noreste      Bajo; ;111138;106203;226,0806776
3456;1;2;34560102;2;2;16;16,15;15;0;1;1;51;A-;Zona II - Cuenca Noreste      Bajo;10;106203;104104;226,0806776
3456;1;3;34560103;2;1;23;23,15;15;8;2;1;51;A-;Zona II - Cuenca Noreste      Bajo;13;104104;111138;226,0806776
3457;1;1;34570101;2;6;6,2;6,3;10;2;1;1;31;M-;Zona II - Cuenca Noreste      NoBajo; ;123211;111020;98,61452155
3457;1;2;34570102;6;1;6,3;7,45;75;2;1;1;31;M-;Zona II - Cuenca Noreste      NoBajo; ;111020;111060;98,61452155
3457;1;3;34570103;1;2;21,15;21,55;40;2;1;1;31;M-;Zona II - Cuenca Noreste      NoBajo; ;111060;123211;98,61452155
3458;1;1;34580101;1;2;14,3;15,3;60;13;2;1;42;M;Zona II - Cuenca Noreste      Bajo; ;111060;111008;242,4853635
3458;1;2;34580102;2;1;22,2;23,3;70;13;2;1;42;M;Zona II - Cuenca Noreste      Bajo; ;111008;111060;242,4853635
3459;1;1;34590101;1;2;7;7,45;45;8;1;1;27;B+;Zona II - Cuenca Noreste      Bajo; ;111060; ;304,301521
3459;1;2;34590102;2;1;18,15;19,05;50;8;1;1;27;B+;Zona II - Cuenca Noreste      Bajo; ; ;111060;304,301521
3459;2;1;34590201;1;11;7,45;7,55;10;0;1;1;27;B+;Zona II - Cuenca Noreste      Bajo;6;111060;111059;304,301521
3459;2;2;34590202;11;1;7,55;8,05;10;0;1;1;27;B+;Zona II - Cuenca Noreste      Bajo;6;111059;111060;304,301521
3459;2;3;34590203;1;11;11,45;11,55;10;0;1;1;27;B+;Zona II - Cuenca Noreste      Bajo;6;111060;111059;304,301521
3459;2;4;34590204;11;1;12,05;12,15;10;0;1;1;27;B+;Zona II - Cuenca Noreste      Bajo;6;111059;111060;304,301521
