NFORM;nnper;nvj;netp;IDPERVE;BL;EB0P1;EB0P2;EB1P1;EB1P2;EB1P3;EB1P4;EB1P5;EB1P6;EB1P7;EB2P1;EB6P1;EB3P1;EB4P1;EB4P2;EB4P3;EB5BP1L;EB5BP4;EB5P5;INSE;INSE_RecF;EstratoGeografico;wcal0;codsegparadasube;codsegparadabaja
3005;1;1;1;3005010101;11;0;0;6;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845; ; 
3005;2;1;1;3005020101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845; ; 
3005;2;2;1;3005020201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845; ; 
3005;2;3;1;3005020301;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845; ; 
3005;2;4;1;3005020401;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;55;A-;La Floresta, Atlántida y Otras;122,0950845; ; 
3006;1;1;1;3006010101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419; ; 
3006;1;2;1;3006010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419; ; 
3006;2;1;1;3006020101;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419; ; 
3006;2;2;1;3006020201;12;0;0;6;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;La Floresta, Atlántida y Otras;101,1834419; ; 
3007;2;1;1;3007020101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326; ; 
3007;2;2;1;3007020201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326; ; 
3007;2;3;1;3007020301;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326; ; 
3007;2;4;1;3007020401;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326; ; 
3007;2;5;1;3007020501;12;0;0;6;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;32;M-;La Floresta, Atlántida y Otras;108,3883326; ; 
3007;3;1;1;3007030101;51;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;711;15;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;308116;317146
3007;3;1;2;3007030102;51;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;15;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;317146;317102
3007;3;2;1;3007030201;51;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;99999;15;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;317102;317146
3007;3;2;2;3007030202;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;711;15;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;317146;308116
3007;3;3;1;3007030301;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;711;30;19;32;M-;La Floresta, Atlántida y Otras;108,3883326;308116;110222
3007;3;3;2;3007030302;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;144;10;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;110222;122225
3007;3;4;1;3007030401;51;4;0; ; ; ; ; ; ; ; ; ; ; ; ; ;180;5;1;32;M-;La Floresta, Atlántida y Otras;108,3883326;122225;123102
3007;3;4;2;3007030402;51;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ;711;0;19;32;M-;La Floresta, Atlántida y Otras;108,3883326;123102;308116
3008;1;1;1;3008010101;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156; ; 
3008;1;2;1;3008010201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156; ; 
3008;1;3;1;3008010301;11;0;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156; ; 
3008;1;4;1;3008010401;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156; ; 
3008;1;5;1;3008010501;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;57;A-;La Floresta, Atlántida y Otras;101,0556156; ; 
3009;2;1;1;3009020101;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;2;2;1;3009020201;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;3;1;1;3009030101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;3;2;1;3009030201;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;3;3;1;3009030301;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;3;4;1;3009030401;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;3;5;1;3009030501;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;711;20;1;52;A-;La Floresta, Atlántida y Otras;136,0194859;308216;317061
3009;3;6;1;3009030601;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;711;0;1;52;A-;La Floresta, Atlántida y Otras;136,0194859;317061;308216
3009;5;1;1;3009050101;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;52;A-;La Floresta, Atlántida y Otras;136,0194859; ; 
3009;5;2;1;3009050201;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;711;20;1;52;A-;La Floresta, Atlántida y Otras;136,0194859;308216;317061
3009;5;3;1;3009050301;51;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ;711;0;1;52;A-;La Floresta, Atlántida y Otras;136,0194859;317061;308216
3010;1;1;1;3010010101;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321; ; 
3010;1;1;2;3010010102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;7E7R;35;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337135;337238
3010;1;2;1;3010010201;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;214;15;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337238;337136
3010;1;3;1;3010010301;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;L4;10;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337136;337135
3010;1;3;2;3010010302;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321; ; 
3010;1;4;1;3010010401;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;L5;15;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337030;337173
3010;1;5;1;3010010501;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;L5;5;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337173;337030
3010;2;1;1;3010020101;2; ; ; ; ; ; ; ; ; ;6;3; ; ; ; ; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321; ; 
3010;2;1;2;3010020102;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;7E7R;35;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337135;337238
3010;2;2;1;3010020201;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;707;15;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337238;337140
3010;2;3;1;3010020301;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;7E7R;15;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337140;337136
3010;2;3;2;3010020302;51;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ;L6;10;1;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321;337136;337135
3010;2;3;3;3010020303;2; ; ; ; ; ; ; ; ; ;5;3; ; ; ; ; ; ; ;49;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;275,4196321; ; 
3011;1;1;1;3011010101;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;41;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;282,433477; ; 
3011;1;2;1;3011010201;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;41;M;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;282,433477; ; 
3013;2;1;1;3013020101;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3013;2;2;1;3013020201;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3013;2;3;1;3013020301;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3013;2;4;1;3013020401;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3013;3;1;1;3013030101;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3013;3;2;1;3013030201;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;35;M-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;415,3296669; ; 
3014;1;1;1;3014010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;1;2;1;3014010201;11;0;0;4;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;1;3;1;3014010301;11;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;2;1;1;3014020101;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;2;2;1;3014020201;12;0;0;4;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;2;3;1;3014020301;12;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;4;1;1;3014040101;53;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;4;2;1;3014040201;12;0;0;4;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3014;4;3;1;3014040301;12;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;47;M+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,4996821; ; 
3016;1;1;1;3016010101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;1;2;1;3016010201;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;2;1;1;3016020101;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;2;2;1;3016020201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;2;3;1;3016020301;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;2;4;1;3016020401;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;4;1;1;3016040101;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3016;4;2;1;3016040201;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;53;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;544,6671422; ; 
3018;1;1;1;3018010101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;1;2;1;3018010201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;1;3;1;3018010301;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;1;4;1;3018010401;11;0;2;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;1;5;1;3018010501;11;2;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;1;6;1;3018010601;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;2;1;1;3018020101;51;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ;D10;2;5;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657;337125;107204
3018;2;2;1;3018020201;2; ; ; ; ; ; ; ; ; ;30;5; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;2;3;1;3018020301;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;1;1;3018030101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;2;1;3018030201;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;3;1;3018030301;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;4;1;3018030401;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;5;1;3018030501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;6;1;3018030601;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;7;1;3018030701;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;3;8;1;3018030801;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;4;1;1;3018040101;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;4;2;1;3018040201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;4;3;1;3018040301;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;4;4;1;3018040401;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3018;4;5;1;3018040501;12;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;60;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;425,7006657; ; 
3019;1;1;1;3019010101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;1;2;1;3019010201;11;0;0;4;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;1;3;1;3019010301;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;1;4;1;3019010401;12;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;1;1;3019020101;11;0;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;2;1;3019020201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;3;1;3019020301;12;0;0;1;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;4;1;3019020401;12;0;0;6;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;5;1;3019020501;11;0;0;5;2; ; ;2; ;3; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;6;1;3019020601;11;0;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3019;2;7;1;3019020701;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;52;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;515,9840136; ; 
3020;1;1;1;3020010101;11;0;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;1;2;1;3020010201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;1;1;3020020101;11;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;2;1;3020020201;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;3;1;3020020301;11;0;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;4;1;3020020401;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;5;1;3020020501;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;2;6;1;3020020601;11;0;0;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;3;1;1;3020030101;3; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;3;2;1;3020030201;3; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;3;3;1;3020030301;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;4;1;1;3020040101;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;4;2;1;3020040201;12;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;4;3;1;3020040301;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;4;4;1;3020040401;12;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;5;1;1;3020050101;12;0;0;2;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;5;2;1;3020050201;12;0;0;5;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;5;3;1;3020050301;12;0;0;4;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3020;5;4;1;3020050401;12;0;0;6;2; ; ;2; ;2; ; ; ; ; ; ; ; ; ;51;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;520,5501199; ; 
3021;1;1;1;3021010101;11;0;0;1;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;62;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;383,8349934; ; 
3021;1;2;1;3021010201;11;0;2;2;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;62;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;383,8349934; ; 
3021;1;3;1;3021010301;11;2;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;62;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;383,8349934; ; 
3022;1;1;1;3022010101;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902; ; 
3022;1;2;1;3022010201;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902; ; 
3022;1;3;1;3022010301;12;0;1;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902; ; 
3022;1;4;1;3022010401;12;1;0;2;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902; ; 
3022;2;1;1;3022020101;6;0;0; ; ; ; ; ; ; ; ; ; ;290;2;0; ; ; ;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902; ; 
3022;2;2;1;3022020201;51;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;D10;10;5;59;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;370,0497902;106203;337125
3023;1;1;1;3023010101;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;66;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;255,8816729; ; 
3023;2;1;1;3023020101;11;0;0;4;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;66;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;255,8816729; ; 
3023;2;2;1;3023020201;11;0;0;5;2; ; ;2; ;0; ; ; ; ; ; ; ; ; ;66;A+;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;255,8816729; ; 
3024;1;1;1;3024010101;12;0;0;4;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;58;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;366,394544; ; 
3024;1;2;1;3024010201;12;0;0;5;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ;58;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;366,394544; ; 
3024;1;3;1;3024010301;2; ; ; ; ; ; ; ; ; ;15;6; ; ; ; ; ; ; ;58;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;366,394544; ; 
3024;1;4;1;3024010401;2; ; ; ; ; ; ; ; ; ;15;6; ; ; ; ; ; ; ;58;A-;Ciudad de la Costa, Paso Carrasco, Salinas Grandes y Otras;366,394544; ; 
